"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.26145 0.0670 0.0628
0.26155 0.1089 0.0969
0.26165 0.0670 0.0568
0.26175 0.0496 0.0353
0.26185 0.0467 0.0353
0.26195 0.1094 0.1064
0.26205 0.1089 0.0951
0.26215 0.0813 0.0747
0.26225 0.0807 0.0735
0.26235 0.0736 0.0670
0.26245 0.1561 0.1537
0.26255 0.0897 0.0706
0.26265 0.0897 0.0741
0.26275 0.0951 0.0927
0.26285 0.0927 0.0921
0.26295 0.0688 0.0610
0.26305 0.1567 0.1513
0.26315 0.0724 0.0628
0.26325 0.0807 0.0729
0.26335 0.0999 0.0981
0.26345 0.0478 0.0341
0.26355 0.0777 0.0717
0.26365 0.0490 0.0347
0.26375 0.0759 0.0700
0.26385 0.1136 0.0981
0.26395 0.0933 0.0897
0.26405 0.0472 0.0353
0.26415 0.1089 0.1041
0.26424 0.0568 0.0466
0.26434 0.1070 0.1070
0.26444 0.1059 0.0963
0.26454 0.0825 0.0700
0.26464 0.0628 0.0574
0.26474 0.0771 0.0729
0.26484 0.0993 0.0825
0.26494 0.0568 0.0425
0.26504 0.0843 0.0729
0.26514 0.1052 0.0939
0.26524 0.0724 0.0670
0.26534 0.0688 0.0616
0.26544 0.1029 0.0891
0.26554 0.0466 0.0347
0.26564 0.0538 0.0353
0.26574 0.1256 0.1148
0.26584 0.1423 0.1429
0.26594 0.1256 0.1160
0.26604 0.0496 0.0359
0.26614 0.0951 0.0753
0.26624 0.0891 0.0873
0.26634 0.0741 0.0688
0.26644 0.0855 0.0676
0.26654 0.0706 0.0604
0.26664 0.0712 0.0640
0.26674 0.0496 0.0353
0.26684 0.0735 0.0670
0.26694 0.0729 0.0676
0.26704 0.0526 0.0383
0.26714 0.0723 0.0616
0.26724 0.0694 0.0628
0.26733 0.0927 0.0760
0.26743 0.1094 0.0969
0.26753 0.0520 0.0395
0.26763 0.0694 0.0526
0.26773 0.0526 0.0377
0.26783 0.1465 0.1417
0.26793 0.0502 0.0359
0.26803 0.1196 0.1112
0.26813 0.0532 0.0377
0.26823 0.0646 0.0508
0.26833 0.0634 0.0562
0.26843 0.1339 0.1405
0.26853 0.0879 0.0819
0.26863 0.0789 0.0760
0.26873 0.0723 0.0646
0.26883 0.1130 0.0963
0.26893 0.0628 0.0466
0.26903 0.1315 0.1274
0.26913 0.0490 0.0371
0.26923 0.0496 0.0353
0.26933 0.1118 0.1046
0.26943 0.0993 0.0999
0.26953 0.0640 0.0496
0.26963 0.1083 0.0837
0.26973 0.0813 0.0771
0.26983 0.1423 0.1405
0.26993 0.0807 0.0688
0.27003 0.1495 0.1315
0.27013 0.1202 0.1100
0.27023 0.0688 0.0544
0.27033 0.1327 0.1315
0.27042 0.1071 0.0861
0.27052 0.0532 0.0371
0.27062 0.0999 0.1010
0.27072 0.0760 0.0622
0.27082 0.0496 0.0359
0.27092 0.0772 0.0688
0.27102 0.1106 0.1022
0.27112 0.0939 0.0933
0.27122 0.1035 0.0999
0.27132 0.0789 0.0688
0.27142 0.0496 0.0365
0.27152 0.0676 0.0568
0.27162 0.0550 0.0383
0.27172 0.1118 0.1202
0.27182 0.0520 0.0377
0.27192 0.0562 0.0383
0.27202 0.0754 0.0598
0.27212 0.1160 0.1184
0.27222 0.0544 0.0383
0.27232 0.1256 0.1220
0.27242 0.0688 0.0610
0.27252 0.0933 0.0730
0.27262 0.0604 0.0484
0.27272 0.0855 0.0777
0.27282 0.0568 0.0437
0.27292 0.0556 0.0425
0.27302 0.0873 0.0778
0.27312 0.0652 0.0472
0.27322 0.0532 0.0359
0.27332 0.1065 0.1089
0.27342 0.1154 0.1094
0.27351 0.0825 0.0730
0.27361 0.1088 0.0879
0.27371 0.1148 0.1160
0.27381 0.0514 0.0377
0.27391 0.1058 0.1040
0.27401 0.1040 0.1022
0.27411 0.1244 0.0939
0.27421 0.0502 0.0365
0.27431 0.0550 0.0383
0.27441 0.0807 0.0735
0.27451 0.0843 0.0771
0.27461 0.1388 0.1364
0.27471 0.1016 0.0831
0.27481 0.0915 0.0706
0.27491 0.1358 0.1465
0.27501 0.0532 0.0365
0.27511 0.0688 0.0556
0.27521 0.1345 0.1214
0.27531 0.1202 0.1184
0.27541 0.0568 0.0413
0.27551 0.0843 0.0819
0.27561 0.0921 0.0778
0.27571 0.0939 0.0771
0.27581 0.1160 0.1154
0.27591 0.0879 0.0778
0.27601 0.1088 0.1070
0.27611 0.1052 0.1022
0.27621 0.1160 0.1112
0.27631 0.0741 0.0634
0.27641 0.0742 0.0652
0.27651 0.1016 0.0807
0.27660 0.0795 0.0700
0.27670 0.1100 0.1047
0.27680 0.0783 0.0700
0.27690 0.0807 0.0747
0.27700 0.0706 0.0598
0.27710 0.0538 0.0383
0.27720 0.1447 0.1244
0.27730 0.0999 0.0993
0.27740 0.0909 0.0837
0.27750 0.1304 0.1304
0.27760 0.0945 0.0831
0.27770 0.1429 0.1507
0.27780 0.0945 0.0777
0.27790 0.1082 0.1070
0.27800 0.1059 0.1023
0.27810 0.1250 0.1226
0.27820 0.1166 0.1220
0.27830 0.0748 0.0670
0.27840 0.1010 0.0981
0.27850 0.0891 0.0778
0.27860 0.1196 0.1202
0.27870 0.1130 0.0903
0.27880 0.1029 0.0999
0.27890 0.1453 0.1357
0.27900 0.0526 0.0371
0.27910 0.0795 0.0730
0.27920 0.0843 0.0729
0.27930 0.0478 0.0341
0.27940 0.1106 0.1178
0.27950 0.1202 0.1232
0.27960 0.0825 0.0730
0.27969 0.1752 0.1800
0.27979 0.0915 0.0706
0.27989 0.0939 0.0729
0.27999 0.0550 0.0383
0.28009 0.0484 0.0353
0.28019 0.0723 0.0628
0.28029 0.0634 0.0484
0.28039 0.0778 0.0676
0.28049 0.0640 0.0478
0.28059 0.0909 0.0718
0.28069 0.0819 0.0586
0.28079 0.0676 0.0598
0.28089 0.1340 0.1364
0.28099 0.0843 0.0741
0.28109 0.1381 0.1339
0.28119 0.1525 0.1609
0.28129 0.0789 0.0712
0.28139 0.0664 0.0532
0.28149 0.1662 0.1531
0.28159 0.1064 0.1058
0.28169 0.0550 0.0365
0.28179 0.0963 0.0735
0.28189 0.0861 0.0849
0.28199 0.0622 0.0448
0.28209 0.1286 0.1232
0.28219 0.0885 0.0801
0.28229 0.0903 0.0837
0.28239 0.0939 0.0867
0.28249 0.0891 0.0831
0.28259 0.1411 0.1345
0.28269 0.0873 0.0819
0.28278 0.2475 0.2679
0.28288 0.1889 0.2021
0.28298 0.0795 0.0748
0.28308 0.1004 0.0951
0.28318 0.0717 0.0640
0.28328 0.0586 0.0425
0.28338 0.1303 0.1232
0.28348 0.0520 0.0365
0.28358 0.0807 0.0729
0.28368 0.0999 0.0999
0.28378 0.0718 0.0628
0.28388 0.0532 0.0383
0.28398 0.1740 0.1758
0.28408 0.0652 0.0460
0.28418 0.1363 0.1351
0.28428 0.1100 0.1094
0.28438 0.0975 0.0909
0.28448 0.1393 0.1291
0.28458 0.0760 0.0682
0.28468 0.0933 0.0825
0.28478 0.1017 0.0993
0.28488 0.1471 0.1477
0.28498 0.1417 0.1447
0.28508 0.0742 0.0646
0.28518 0.1202 0.1124
0.28528 0.0861 0.0819
0.28538 0.1202 0.1208
0.28548 0.0771 0.0670
0.28558 0.1083 0.1083
0.28568 0.1345 0.1291
0.28578 0.0568 0.0407
0.28587 0.0754 0.0700
0.28597 0.0945 0.0939
0.28607 0.1274 0.1244
0.28617 0.0831 0.0819
0.28627 0.0747 0.0616
0.28637 0.0622 0.0455
0.28647 0.1327 0.1226
0.28657 0.0580 0.0401
0.28667 0.0879 0.0819
0.28677 0.1291 0.1303
0.28687 0.0873 0.0849
0.28697 0.1351 0.1357
0.28707 0.1064 0.1034
0.28717 0.1017 0.0783
0.28727 0.0807 0.0688
0.28737 0.0646 0.0496
0.28747 0.0508 0.0365
0.28757 0.0628 0.0436
0.28767 0.0963 0.0927
0.28777 0.0903 0.0819
0.28787 0.0891 0.0801
0.28797 0.0837 0.0748
0.28807 0.1399 0.1447
0.28817 0.1370 0.1190
0.28827 0.1483 0.1489
0.28837 0.1584 0.1555
0.28847 0.1220 0.1238
0.28857 0.0879 0.0789
0.28867 0.0759 0.0676
0.28877 0.1746 0.1908
0.28887 0.1136 0.1124
0.28896 0.1005 0.0903
0.28906 0.0939 0.0849
0.28916 0.0867 0.0825
0.28926 0.1734 0.1537
0.28936 0.0502 0.0365
0.28946 0.0891 0.0879
0.28956 0.0837 0.0771
0.28966 0.1567 0.1567
0.28976 0.0610 0.0443
0.28986 0.0550 0.0383
0.28996 0.0562 0.0395
0.29006 0.1447 0.1537
0.29016 0.0604 0.0448
0.29026 0.0909 0.0837
0.29036 0.1082 0.0981
0.29046 0.1345 0.1405
0.29056 0.1202 0.1202
0.29066 0.0837 0.0628
0.29076 0.0849 0.0771
0.29086 0.1035 0.0897
0.29096 0.1076 0.0993
0.29106 0.0969 0.0981
0.29116 0.1166 0.1196
0.29126 0.0532 0.0359
0.29136 0.0843 0.0772
0.29146 0.1549 0.1387
0.29156 0.0538 0.0371
0.29166 0.1112 0.0933
0.29176 0.1004 0.0909
0.29186 0.0819 0.0730
0.29196 0.1202 0.1100
0.29205 0.1417 0.1453
0.29215 0.0897 0.0783
0.29225 0.0921 0.0795
0.29235 0.0879 0.0789
0.29245 0.0741 0.0646
0.29255 0.0975 0.0729
0.29265 0.0766 0.0646
0.29275 0.1058 0.0921
0.29285 0.0921 0.0837
0.29295 0.0718 0.0568
0.29305 0.0807 0.0628
0.29315 0.0807 0.0736
0.29325 0.1495 0.1375
0.29335 0.1016 0.0933
0.29345 0.0927 0.0897
0.29355 0.0610 0.0448
0.29365 0.0945 0.0879
0.29375 0.0562 0.0395
0.29385 0.1016 0.0993
0.29395 0.0568 0.0395
0.29405 0.0502 0.0383
0.29415 0.1130 0.1100
0.29425 0.1136 0.0993
0.29435 0.1291 0.1190
0.29445 0.0909 0.0730
0.29455 0.0933 0.0867
0.29465 0.1339 0.1411
0.29475 0.0855 0.0718
0.29485 0.0969 0.0915
0.29495 0.1722 0.1722
0.29505 0.1358 0.1447
0.29514 0.1584 0.1704
0.29524 0.1196 0.1256
0.29534 0.0550 0.0395
0.29544 0.1309 0.1291
0.29554 0.0670 0.0478
0.29564 0.1202 0.1172
0.29574 0.0628 0.0508
0.29584 0.1082 0.1040
0.29594 0.0652 0.0556
0.29604 0.1083 0.1089
0.29614 0.1584 0.1710
0.29624 0.1680 0.1758
0.29634 0.0861 0.0801
0.29644 0.1567 0.1549
0.29654 0.0586 0.0401
0.29664 0.1788 0.1943
0.29674 0.0723 0.0604
0.29684 0.1071 0.1094
0.29694 0.1028 0.1010
0.29704 0.1035 0.0951
0.29714 0.1429 0.1477
0.29724 0.1184 0.1184
0.29734 0.1017 0.0951
0.29744 0.0891 0.0789
0.29754 0.1405 0.1441
0.29764 0.1280 0.1136
0.29774 0.0789 0.0717
0.29784 0.0831 0.0664
0.29794 0.1112 0.1034
0.29804 0.0927 0.0867
0.29814 0.1160 0.1172
0.29823 0.1046 0.0843
0.29833 0.0616 0.0413
0.29843 0.1950 0.2135
0.29853 0.1471 0.1519
0.29863 0.0556 0.0371
0.29873 0.1405 0.1256
0.29883 0.0831 0.0717
0.29893 0.0825 0.0694
0.29903 0.1411 0.1417
0.29913 0.1423 0.1489
0.29923 0.1124 0.0987
0.29933 0.0550 0.0365
0.29943 0.0807 0.0772
0.29953 0.1040 0.0897
0.29963 0.0568 0.0389
0.29973 0.1675 0.1734
0.29983 0.1028 0.0819
0.29993 0.1053 0.0915
0.30003 0.1016 0.0951
0.30013 0.0909 0.0855
0.30023 0.1872 0.2087
0.30033 0.0610 0.0430
0.30043 0.1238 0.1268
0.30053 0.1525 0.1645
0.30063 0.0622 0.0454
0.30073 0.0897 0.0682
0.30083 0.1166 0.1160
0.30093 0.0580 0.0454
0.30103 0.1334 0.1346
0.30113 0.0939 0.0867
0.30123 0.0825 0.0688
0.30132 0.1208 0.1106
0.30142 0.1596 0.1668
0.30152 0.1447 0.1495
0.30162 0.1184 0.0999
0.30172 0.0987 0.0861
0.30182 0.0963 0.0921
0.30192 0.2146 0.2164
0.30202 0.0598 0.0401
0.30212 0.0795 0.0682
0.30222 0.1393 0.1393
0.30232 0.1950 0.2033
0.30242 0.0837 0.0706
0.30252 0.0927 0.0801
0.30262 0.2028 0.2374
0.30272 0.1034 0.0963
0.30282 0.0795 0.0730
0.30292 0.0580 0.0401
0.30302 0.0933 0.0712
0.30312 0.1633 0.1597
0.30322 0.1519 0.1537
0.30332 0.1597 0.1597
0.30342 0.1274 0.1256
0.30352 0.0921 0.0777
0.30362 0.0981 0.0891
0.30372 0.1136 0.1118
0.30382 0.0987 0.0903
0.30392 0.0891 0.0748
0.30402 0.1531 0.1519
0.30412 0.1106 0.0999
0.30422 0.1567 0.1680
0.30432 0.1405 0.1423
0.30441 0.1154 0.1083
0.30451 0.1447 0.1537
0.30461 0.1632 0.1519
0.30471 0.1705 0.1908
0.30481 0.0562 0.0383
0.30491 0.1429 0.1519
0.30501 0.0825 0.0586
0.30511 0.1596 0.1549
0.30521 0.0652 0.0437
0.30531 0.1668 0.1656
0.30541 0.1998 0.1962
0.30551 0.1136 0.1124
0.30561 0.1154 0.0849
0.30571 0.1926 0.2195
0.30581 0.1854 0.1704
0.30591 0.2141 0.2350
0.30601 0.2697 0.2972
0.30611 0.2595 0.2780
0.30621 0.3122 0.3439
0.30631 0.2242 0.2547
0.30641 0.1848 0.2021
0.30651 0.1184 0.1226
0.30661 0.1166 0.1148
0.30671 0.1070 0.1022
0.30681 0.1292 0.1298
0.30691 0.1459 0.1495
0.30701 0.1615 0.1597
0.30711 0.0963 0.0867
0.30721 0.1070 0.1034
0.30731 0.1047 0.1023
0.30741 0.0981 0.0927
0.30750 0.1549 0.1429
0.30760 0.1447 0.1483
0.30770 0.1082 0.0993
0.30780 0.1310 0.1112
0.30790 0.0819 0.0556
0.30800 0.2649 0.3001
0.30810 0.1214 0.1202
0.30820 0.1507 0.1608
0.30830 0.1280 0.1316
0.30840 0.2057 0.2356
0.30850 0.0933 0.0789
0.30860 0.2165 0.2518
0.30870 0.0849 0.0694
0.30880 0.1316 0.1358
0.30890 0.0861 0.0646
0.30900 0.1184 0.1010
0.30910 0.1382 0.1507
0.30920 0.1118 0.1076
0.30930 0.1495 0.1537
0.30940 0.2117 0.2183
0.30950 0.1286 0.1070
0.30960 0.0969 0.0921
0.30970 0.1495 0.1387
0.30980 0.0873 0.0795
0.30990 0.1968 0.1974
0.31000 0.0975 0.0747
0.31010 0.1070 0.0969
0.31020 0.1651 0.1722
0.31030 0.0789 0.0694
0.31040 0.1896 0.2063
0.31050 0.1477 0.1327
0.31059 0.0813 0.0664
0.31069 0.0957 0.0891
0.31079 0.1985 0.2152
0.31089 0.0718 0.0490
0.31099 0.1501 0.1614
0.31109 0.1423 0.1417
0.31119 0.1100 0.1100
0.31129 0.0897 0.0807
0.31139 0.1327 0.1375
0.31149 0.0975 0.0915
0.31159 0.0556 0.0389
0.31169 0.1669 0.1663
0.31179 0.0592 0.0395
0.31189 0.1004 0.0969
0.31199 0.1214 0.1184
0.31209 0.0951 0.0831
0.31219 0.1465 0.1351
0.31229 0.1232 0.1214
0.31239 0.0610 0.0407
0.31249 0.1047 0.1071
0.31259 0.0981 0.0891
0.31269 0.1184 0.1190
0.31279 0.1005 0.0963
0.31289 0.1806 0.1877
0.31299 0.1065 0.0981
0.31309 0.1058 0.1034
0.31319 0.1214 0.1274
0.31329 0.1065 0.1023
0.31339 0.1662 0.1818
0.31349 0.1315 0.1291
0.31359 0.0772 0.0568
0.31368 0.1578 0.1620
0.31378 0.1053 0.0939
0.31388 0.1082 0.0963
0.31398 0.1016 0.0957
0.31408 0.1477 0.1376
0.31418 0.1250 0.1327
0.31428 0.1435 0.1537
0.31438 0.1734 0.1902
0.31448 0.1339 0.1321
0.31458 0.3439 0.3864
0.31468 0.2416 0.2428
0.31478 0.2039 0.2021
0.31488 0.1447 0.1406
0.31498 0.1985 0.2111
0.31508 0.0568 0.0377
0.31518 0.1626 0.1752
0.31528 0.1375 0.1411
0.31538 0.1776 0.1770
0.31548 0.1405 0.1459
0.31558 0.0849 0.0694
0.31568 0.1429 0.1507
0.31578 0.0837 0.0700
0.31588 0.1734 0.1920
0.31598 0.2051 0.2033
0.31608 0.2410 0.2679
0.31618 0.2219 0.2440
0.31628 0.1375 0.1309
0.31638 0.1274 0.1309
0.31648 0.1705 0.1836
0.31658 0.1626 0.1752
0.31668 0.1675 0.1902
0.31677 0.1889 0.2039
0.31687 0.1100 0.1106
0.31697 0.1202 0.1190
0.31707 0.2099 0.2266
0.31717 0.0981 0.0939
0.31727 0.1345 0.1226
0.31737 0.1686 0.1830
0.31747 0.1663 0.1645
0.31757 0.1465 0.1441
0.31767 0.0933 0.0777
0.31777 0.1292 0.1346
0.31787 0.1871 0.1596
0.31797 0.1304 0.1250
0.31807 0.1668 0.1770
0.31817 0.1549 0.1447
0.31827 0.1651 0.1782
0.31837 0.1722 0.1931
0.31847 0.1465 0.1310
0.31857 0.1662 0.1800
0.31867 0.2978 0.3247
0.31877 0.2596 0.2721
0.31887 0.1375 0.1345
0.31897 0.2087 0.2224
0.31907 0.1256 0.1071
0.31917 0.1369 0.1303
0.31927 0.1968 0.2123
0.31937 0.1854 0.2015
0.31947 0.1339 0.1351
0.31957 0.0586 0.0419
0.31967 0.1190 0.1142
0.31977 0.1202 0.1130
0.31986 0.1567 0.1579
0.31996 0.1411 0.1447
0.32006 0.1208 0.1059
0.32016 0.1632 0.1668
0.32026 0.1256 0.1357
0.32036 0.2099 0.2123
0.32046 0.0963 0.0879
0.32056 0.3337 0.3864
0.32066 0.0975 0.0741
0.32076 0.1381 0.1435
0.32086 0.2016 0.2081
0.32096 0.1423 0.1447
0.32106 0.1010 0.0927
0.32116 0.2201 0.2279
0.32126 0.1668 0.1836
0.32136 0.1609 0.1633
0.32146 0.0825 0.0544
0.32156 0.1303 0.1274
0.32166 0.1382 0.1459
0.32176 0.1991 0.2260
0.32186 0.1632 0.1680
0.32196 0.1406 0.1154
0.32206 0.1333 0.1405
0.32216 0.1322 0.1334
0.32226 0.1118 0.1130
0.32236 0.1477 0.1507
0.32246 0.1346 0.1328
0.32256 0.1184 0.0981
0.32266 0.0933 0.0867
0.32276 0.1961 0.2164
0.32286 0.2176 0.2428
0.32295 0.3236 0.3642
0.32305 0.1495 0.1602
0.32315 0.2613 0.2804
0.32325 0.2416 0.2404
0.32335 0.2475 0.2368
0.32345 0.1938 0.1878
0.32355 0.2326 0.2368
0.32365 0.2356 0.2457
0.32375 0.1202 0.0963
0.32385 0.1429 0.1477
0.32395 0.2577 0.2930
0.32405 0.1238 0.1053
0.32415 0.2290 0.2589
0.32425 0.1358 0.1178
0.32435 0.1949 0.2075
0.32445 0.1578 0.1465
0.32455 0.1830 0.2045
0.32465 0.2194 0.2135
0.32475 0.0592 0.0395
0.32485 0.2469 0.2422
0.32495 0.2200 0.2350
0.32505 0.1453 0.1465
0.32515 0.1525 0.1465
0.32525 0.1578 0.1375
0.32535 0.1549 0.1579
0.32545 0.1058 0.0999
0.32555 0.1597 0.1669
0.32565 0.1393 0.1393
0.32575 0.1303 0.1106
0.32585 0.1447 0.1406
0.32595 0.1716 0.1710
0.32604 0.1812 0.1830
0.32614 0.1112 0.0957
0.32624 0.2613 0.3073
0.32634 0.1429 0.1124
0.32644 0.1022 0.0939
0.32654 0.1513 0.1537
0.32664 0.1699 0.1663
0.32674 0.1895 0.1919
0.32684 0.1806 0.1902
0.32694 0.2529 0.2505
0.32704 0.1907 0.1943
0.32714 0.1531 0.1453
0.32724 0.1937 0.2117
0.32734 0.1244 0.1118
0.32744 0.2321 0.2602
0.32754 0.2033 0.2069
0.32764 0.2028 0.2195
0.32774 0.0957 0.0831
0.32784 0.1794 0.2021
0.32794 0.2566 0.2751
0.32804 0.1901 0.1973
0.32814 0.0664 0.0425
0.32824 0.1118 0.0909
0.32834 0.2182 0.2164
0.32844 0.1388 0.1232
0.32854 0.1925 0.1943
0.32864 0.1447 0.1513
0.32874 0.2051 0.2207
0.32884 0.1369 0.1363
0.32894 0.1429 0.1531
0.32904 0.1806 0.1728
0.32913 0.0987 0.0825
0.32923 0.2039 0.1998
0.32933 0.1722 0.1686
0.32943 0.1124 0.0993
0.32953 0.2147 0.2536
0.32963 0.1650 0.1752
0.32973 0.1806 0.1938
0.32983 0.1034 0.0903
0.32993 0.1303 0.1280
0.33003 0.1256 0.1196
0.33013 0.2679 0.2792
0.33023 0.1609 0.1639
0.33033 0.1339 0.1309
0.33043 0.1375 0.1238
0.33053 0.1836 0.1980
0.33063 0.2188 0.2410
0.33073 0.1859 0.1818
0.33083 0.0604 0.0413
0.33093 0.1351 0.1268
0.33103 0.2153 0.2225
0.33113 0.2182 0.2356
0.33123 0.2822 0.3031
0.33133 0.2476 0.2853
0.33143 0.1871 0.1967
0.33153 0.2188 0.2320
0.33163 0.2542 0.2578
0.33173 0.1058 0.0981
0.33183 0.2267 0.2356
0.33193 0.1465 0.1465
0.33203 0.1567 0.1525
0.33213 0.1687 0.1830
0.33222 0.1435 0.1184
0.33232 0.2105 0.2279
0.33242 0.1584 0.1525
0.33252 0.1961 0.2051
0.33262 0.1471 0.1394
0.33272 0.1656 0.1740
0.33282 0.2541 0.2774
0.33292 0.1878 0.2099
0.33302 0.2475 0.2679
0.33312 0.1358 0.1346
0.33322 0.1513 0.1590
0.33332 0.1363 0.1214
0.33342 0.1525 0.1555
0.33352 0.1895 0.1931
0.33362 0.1537 0.1567
0.33372 0.1669 0.1561
0.33382 0.2457 0.2768
0.33392 0.1352 0.1322
0.33402 0.1429 0.1471
0.33412 0.2583 0.2870
0.33422 0.2291 0.2494
0.33432 0.1561 0.1477
0.33442 0.1089 0.1005
0.33452 0.1698 0.1656
0.33462 0.2356 0.2547
0.33472 0.2530 0.2853
0.33482 0.0759 0.0526
0.33492 0.0999 0.0759
0.33502 0.2661 0.2943
0.33512 0.1465 0.1513
0.33522 0.1394 0.1256
0.33531 0.2738 0.3091
0.33541 0.2129 0.2158
0.33551 0.2201 0.2171
0.33561 0.2392 0.2577
0.33571 0.1877 0.2051
0.33581 0.2099 0.2297
0.33591 0.1919 0.1883
0.33601 0.1944 0.1932
0.33611 0.1321 0.1363
0.33621 0.1919 0.2093
0.33631 0.3002 0.2984
0.33641 0.2218 0.2487
0.33651 0.1035 0.0927
0.33661 0.1262 0.1166
0.33671 0.1734 0.1842
0.33681 0.1166 0.0957
0.33691 0.1758 0.1800
0.33701 0.1800 0.2003
0.33711 0.1555 0.1609
0.33721 0.1578 0.1525
0.33731 0.2063 0.2087
0.33741 0.2099 0.2170
0.33751 0.1190 0.1160
0.33761 0.1429 0.1429
0.33771 0.1632 0.1710
0.33781 0.1543 0.1555
0.33791 0.1932 0.1812
0.33801 0.1375 0.1345
0.33811 0.1944 0.1866
0.33821 0.1997 0.1913
0.33831 0.1842 0.1830
0.33840 0.1196 0.1196
0.33850 0.2517 0.2709
0.33860 0.1208 0.1100
0.33870 0.1848 0.1961
0.33880 0.1417 0.1184
0.33890 0.1531 0.1669
0.33900 0.2625 0.3019
0.33910 0.2003 0.2188
0.33920 0.1579 0.1573
0.33930 0.2661 0.3007
0.33940 0.1812 0.1657
0.33950 0.1465 0.1375
0.33960 0.1321 0.1274
0.33970 0.1429 0.1477
0.33980 0.1937 0.1973
0.33990 0.2924 0.3294
0.34000 0.0670 0.0443
0.34010 0.1088 0.1010
0.34020 0.1501 0.1429
0.34030 0.0670 0.0425
0.34040 0.1752 0.1877
0.34050 0.1800 0.1740
0.34060 0.1758 0.1818
0.34070 0.2285 0.2368
0.34080 0.1274 0.1082
0.34090 0.1070 0.0963
0.34100 0.0652 0.0425
0.34110 0.2338 0.2589
0.34120 0.1345 0.1351
0.34130 0.1549 0.1609
0.34140 0.1620 0.1584
0.34149 0.2847 0.3044
0.34159 0.1722 0.1782
0.34169 0.3306 0.3486
0.34179 0.2374 0.2620
0.34189 0.1937 0.2123
0.34199 0.1896 0.2135
0.34209 0.2200 0.2571
0.34219 0.2511 0.2912
0.34229 0.1657 0.1717
0.34239 0.2697 0.3103
0.34249 0.2320 0.2559
0.34259 0.2661 0.3032
0.34269 0.2260 0.2308
0.34279 0.2614 0.3020
0.34289 0.2894 0.3318
0.34299 0.2834 0.3175
0.34309 0.2231 0.2560
0.34319 0.3025 0.3605
0.34329 0.2511 0.2876
0.34339 0.1746 0.1830
0.34349 0.2822 0.3073
0.34359 0.3301 0.3780
0.34369 0.2386 0.2637
0.34379 0.1537 0.1567
0.34389 0.2183 0.2339
0.34399 0.1782 0.1830
0.34409 0.1860 0.2016
0.34419 0.1100 0.0969
0.34429 0.1549 0.1614
0.34439 0.3050 0.3367
0.34449 0.0753 0.0568
0.34458 0.0861 0.0717
0.34468 0.1388 0.1429
0.34478 0.1076 0.1088
0.34488 0.2303 0.2530
0.34498 0.2816 0.3157
0.34508 0.3151 0.3689
0.34518 0.1836 0.2022
0.34528 0.2290 0.2416
0.34538 0.2230 0.2308
0.34548 0.1453 0.1280
0.34558 0.1608 0.1531
0.34568 0.1764 0.1836
0.34578 0.1937 0.2135
0.34588 0.3115 0.3653
0.34598 0.1776 0.1818
0.34608 0.2320 0.2535
0.34618 0.1561 0.1501
0.34628 0.1824 0.1806
0.34638 0.1172 0.1166
0.34648 0.2231 0.2171
0.34658 0.1758 0.1871
0.34668 0.2703 0.2810
0.34678 0.2404 0.2638
0.34688 0.2912 0.3205
0.34698 0.1645 0.1711
0.34708 0.1925 0.1991
0.34718 0.1865 0.2015
0.34728 0.2470 0.2626
0.34738 0.2906 0.3205
0.34748 0.1608 0.1692
0.34758 0.1459 0.1477
0.34767 0.2529 0.2422
0.34777 0.1597 0.1621
0.34787 0.2804 0.3318
0.34797 0.1596 0.1644
0.34807 0.1675 0.1663
0.34817 0.1889 0.1907
0.34827 0.2045 0.2004
0.34837 0.1830 0.1979
0.34847 0.1256 0.1208
0.34857 0.2440 0.2859
0.34867 0.1704 0.1800
0.34877 0.3001 0.3127
0.34887 0.1256 0.1178
0.34897 0.1082 0.1010
0.34907 0.2297 0.2530
0.34917 0.0945 0.0586
0.34927 0.3115 0.3623
0.34937 0.1358 0.1322
0.34947 0.2451 0.2661
0.34957 0.1375 0.1423
0.34967 0.3086 0.3236
0.34977 0.1740 0.1662
0.34987 0.2141 0.2255
0.34997 0.1794 0.1818
0.35007 0.2081 0.2254
0.35017 0.1669 0.1555
0.35027 0.0993 0.0819
0.35037 0.2608 0.2847
0.35047 0.2158 0.2422
0.35057 0.1363 0.1405
0.35067 0.2309 0.2428
0.35076 0.2009 0.2045
0.35086 0.2559 0.2607
0.35096 0.1842 0.1902
0.35106 0.1357 0.1321
0.35116 0.3104 0.3463
0.35126 0.1435 0.1333
0.35136 0.1913 0.1901
0.35146 0.2237 0.2225
0.35156 0.2069 0.2069
0.35166 0.1459 0.1471
0.35176 0.3007 0.3133
0.35186 0.1477 0.1411
0.35196 0.1687 0.1740
0.35206 0.2511 0.2942
0.35216 0.2200 0.2410
0.35226 0.2087 0.2165
0.35236 0.1393 0.1423
0.35246 0.1938 0.2045
0.35256 0.1136 0.1070
0.35266 0.2457 0.2822
0.35276 0.1687 0.1513
0.35286 0.1417 0.1465
0.35296 0.1686 0.1632
0.35306 0.1764 0.1830
0.35316 0.1537 0.1572
0.35326 0.1878 0.1902
0.35336 0.1668 0.1764
0.35346 0.2158 0.2182
0.35356 0.2416 0.2578
0.35366 0.2129 0.2105
0.35376 0.1896 0.1908
0.35385 0.3247 0.3773
0.35395 0.1118 0.0999
0.35405 0.1974 0.2105
0.35415 0.1004 0.0717
