"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.23883 0.0179 0.0155
0.23893 0.0152 0.0123
0.23903 0.0149 0.0141
0.23913 0.0144 0.0111
0.23923 0.0152 0.0126
0.23933 0.0191 0.0167
0.23943 0.0138 0.0111
0.23952 0.0170 0.0147
0.23962 0.0149 0.0129
0.23972 0.0129 0.0096
0.23982 0.0129 0.0102
0.23992 0.0155 0.0132
0.24002 0.0203 0.0176
0.24012 0.0149 0.0120
0.24022 0.0147 0.0114
0.24032 0.0144 0.0105
0.24042 0.0138 0.0117
0.24052 0.0138 0.0120
0.24062 0.0167 0.0138
0.24072 0.0152 0.0126
0.24082 0.0138 0.0117
0.24092 0.0173 0.0144
0.24102 0.0197 0.0182
0.24112 0.0129 0.0099
0.24122 0.0155 0.0132
0.24132 0.0155 0.0138
0.24142 0.0176 0.0146
0.24152 0.0158 0.0147
0.24162 0.0138 0.0102
0.24172 0.0129 0.0102
0.24182 0.0155 0.0132
0.24192 0.0152 0.0120
0.24202 0.0161 0.0147
0.24212 0.0164 0.0138
0.24222 0.0138 0.0105
0.24232 0.0173 0.0152
0.24242 0.0164 0.0152
0.24252 0.0182 0.0155
0.24261 0.0167 0.0158
0.24271 0.0146 0.0126
0.24281 0.0155 0.0132
0.24291 0.0147 0.0123
0.24301 0.0161 0.0129
0.24311 0.0126 0.0102
0.24321 0.0197 0.0167
0.24331 0.0167 0.0132
0.24341 0.0138 0.0117
0.24351 0.0158 0.0138
0.24361 0.0203 0.0179
0.24371 0.0141 0.0108
0.24381 0.0161 0.0141
0.24391 0.0191 0.0179
0.24401 0.0144 0.0120
0.24411 0.0164 0.0138
0.24421 0.0132 0.0096
0.24431 0.0152 0.0132
0.24441 0.0129 0.0102
0.24451 0.0215 0.0197
0.24461 0.0138 0.0105
0.24471 0.0170 0.0152
0.24481 0.0149 0.0120
0.24491 0.0129 0.0102
0.24501 0.0182 0.0144
0.24511 0.0138 0.0114
0.24521 0.0143 0.0117
0.24531 0.0147 0.0114
0.24541 0.0138 0.0099
0.24551 0.0161 0.0144
0.24561 0.0146 0.0120
0.24570 0.0188 0.0182
0.24580 0.0158 0.0132
0.24590 0.0152 0.0123
0.24600 0.0179 0.0161
0.24610 0.0149 0.0117
0.24620 0.0120 0.0096
0.24630 0.0144 0.0117
0.24640 0.0173 0.0132
0.24650 0.0170 0.0149
0.24660 0.0167 0.0144
0.24670 0.0155 0.0135
0.24680 0.0147 0.0123
0.24690 0.0167 0.0141
0.24700 0.0158 0.0123
0.24710 0.0152 0.0126
0.24720 0.0158 0.0138
0.24730 0.0161 0.0132
0.24740 0.0164 0.0141
0.24750 0.0167 0.0132
0.24760 0.0173 0.0138
0.24770 0.0132 0.0105
0.24780 0.0179 0.0161
0.24790 0.0173 0.0147
0.24800 0.0176 0.0152
0.24810 0.0224 0.0218
0.24820 0.0149 0.0111
0.24830 0.0173 0.0176
0.24840 0.0170 0.0158
0.24850 0.0129 0.0099
0.24860 0.0170 0.0129
0.24870 0.0197 0.0182
0.24879 0.0164 0.0132
0.24889 0.0179 0.0147
0.24899 0.0200 0.0185
0.24909 0.0206 0.0197
0.24919 0.0182 0.0167
0.24929 0.0161 0.0141
0.24939 0.0212 0.0209
0.24949 0.0138 0.0120
0.24959 0.0176 0.0161
0.24969 0.0167 0.0144
0.24979 0.0146 0.0099
0.24989 0.0173 0.0147
0.24999 0.0155 0.0132
0.25009 0.0147 0.0123
0.25019 0.0146 0.0117
0.25029 0.0164 0.0138
0.25039 0.0164 0.0132
0.25049 0.0179 0.0146
0.25059 0.0188 0.0164
0.25069 0.0126 0.0102
0.25079 0.0147 0.0111
0.25089 0.0173 0.0158
0.25099 0.0158 0.0126
0.25109 0.0161 0.0141
0.25119 0.0155 0.0123
0.25129 0.0138 0.0108
0.25139 0.0173 0.0150
0.25149 0.0143 0.0108
0.25159 0.0153 0.0120
0.25169 0.0185 0.0179
0.25179 0.0185 0.0149
0.25188 0.0138 0.0117
0.25198 0.0173 0.0146
0.25208 0.0144 0.0123
0.25218 0.0146 0.0120
0.25228 0.0146 0.0114
0.25238 0.0141 0.0111
0.25248 0.0152 0.0120
0.25258 0.0146 0.0114
0.25268 0.0141 0.0105
0.25278 0.0176 0.0173
0.25288 0.0164 0.0135
0.25298 0.0218 0.0203
0.25308 0.0161 0.0132
0.25318 0.0156 0.0132
0.25328 0.0161 0.0146
0.25338 0.0149 0.0126
0.25348 0.0138 0.0111
0.25358 0.0167 0.0138
0.25368 0.0126 0.0102
0.25378 0.0135 0.0105
0.25388 0.0191 0.0182
0.25398 0.0194 0.0173
0.25408 0.0141 0.0099
0.25418 0.0144 0.0102
0.25428 0.0182 0.0161
0.25438 0.0146 0.0114
0.25448 0.0161 0.0129
0.25458 0.0188 0.0164
0.25468 0.0149 0.0114
0.25478 0.0173 0.0164
0.25488 0.0167 0.0149
0.25497 0.0191 0.0161
0.25507 0.0179 0.0152
0.25517 0.0173 0.0141
0.25527 0.0188 0.0167
0.25537 0.0188 0.0167
0.25547 0.0149 0.0123
0.25557 0.0147 0.0099
0.25567 0.0143 0.0114
0.25577 0.0156 0.0117
0.25587 0.0182 0.0155
0.25597 0.0152 0.0117
0.25607 0.0156 0.0138
0.25617 0.0200 0.0176
0.25627 0.0150 0.0111
0.25637 0.0167 0.0132
0.25647 0.0152 0.0138
0.25657 0.0141 0.0111
0.25667 0.0152 0.0111
0.25677 0.0155 0.0132
0.25687 0.0170 0.0156
0.25697 0.0179 0.0158
0.25707 0.0176 0.0150
0.25717 0.0167 0.0132
0.25727 0.0191 0.0167
0.25737 0.0147 0.0111
0.25747 0.0146 0.0114
0.25757 0.0155 0.0120
0.25767 0.0173 0.0153
0.25777 0.0158 0.0111
0.25787 0.0167 0.0141
0.25797 0.0164 0.0138
0.25806 0.0194 0.0161
0.25816 0.0147 0.0102
0.25826 0.0170 0.0152
0.25836 0.0138 0.0102
0.25846 0.0185 0.0146
0.25856 0.0215 0.0197
0.25866 0.0176 0.0147
0.25876 0.0155 0.0120
0.25886 0.0170 0.0138
0.25896 0.0150 0.0126
0.25906 0.0161 0.0126
0.25916 0.0164 0.0132
0.25926 0.0170 0.0138
0.25936 0.0173 0.0138
0.25946 0.0170 0.0150
0.25956 0.0138 0.0102
0.25966 0.0200 0.0173
0.25976 0.0203 0.0185
0.25986 0.0182 0.0158
0.25996 0.0188 0.0164
0.26006 0.0179 0.0143
0.26016 0.0132 0.0111
0.26026 0.0200 0.0176
0.26036 0.0206 0.0191
0.26046 0.0194 0.0173
0.26056 0.0188 0.0152
0.26066 0.0200 0.0182
0.26076 0.0147 0.0111
0.26086 0.0203 0.0176
0.26096 0.0141 0.0117
0.26106 0.0153 0.0111
0.26115 0.0188 0.0152
0.26125 0.0141 0.0105
0.26135 0.0155 0.0123
0.26145 0.0143 0.0111
0.26155 0.0138 0.0108
0.26165 0.0167 0.0141
0.26175 0.0215 0.0182
0.26185 0.0179 0.0135
0.26195 0.0146 0.0117
0.26205 0.0164 0.0132
0.26215 0.0149 0.0108
0.26225 0.0155 0.0120
0.26235 0.0138 0.0114
0.26245 0.0302 0.0278
0.26255 0.0179 0.0161
0.26265 0.0141 0.0099
0.26275 0.0155 0.0117
0.26285 0.0179 0.0161
0.26295 0.0143 0.0114
0.26305 0.0173 0.0141
0.26315 0.0182 0.0141
0.26325 0.0155 0.0123
0.26335 0.0197 0.0182
0.26345 0.0203 0.0161
0.26355 0.0146 0.0123
0.26365 0.0164 0.0120
0.26375 0.0155 0.0138
0.26385 0.0153 0.0111
0.26395 0.0191 0.0161
0.26405 0.0173 0.0132
0.26415 0.0173 0.0147
0.26424 0.0167 0.0126
0.26434 0.0158 0.0129
0.26444 0.0164 0.0141
0.26454 0.0179 0.0155
0.26464 0.0129 0.0102
0.26474 0.0179 0.0146
0.26484 0.0182 0.0161
0.26494 0.0156 0.0132
0.26504 0.0161 0.0123
0.26514 0.0191 0.0182
0.26524 0.0147 0.0105
0.26534 0.0176 0.0152
0.26544 0.0179 0.0141
0.26554 0.0158 0.0132
0.26564 0.0215 0.0161
0.26574 0.0185 0.0147
0.26584 0.0155 0.0117
0.26594 0.0185 0.0173
0.26604 0.0194 0.0152
0.26614 0.0200 0.0170
0.26624 0.0147 0.0102
0.26634 0.0146 0.0120
0.26644 0.0170 0.0132
0.26654 0.0135 0.0102
0.26664 0.0164 0.0126
0.26674 0.0164 0.0129
0.26684 0.0197 0.0176
0.26694 0.0161 0.0146
0.26704 0.0164 0.0123
0.26714 0.0158 0.0114
0.26724 0.0146 0.0138
0.26733 0.0170 0.0132
0.26743 0.0182 0.0167
0.26753 0.0197 0.0176
0.26763 0.0143 0.0108
0.26773 0.0164 0.0129
0.26783 0.0170 0.0138
0.26793 0.0173 0.0138
0.26803 0.0191 0.0153
0.26813 0.0167 0.0135
0.26823 0.0158 0.0126
0.26833 0.0185 0.0153
0.26843 0.0155 0.0111
0.26853 0.0173 0.0158
0.26863 0.0164 0.0141
0.26873 0.0161 0.0123
0.26883 0.0156 0.0120
0.26893 0.0155 0.0117
0.26903 0.0161 0.0138
0.26913 0.0197 0.0167
0.26923 0.0164 0.0120
0.26933 0.0170 0.0132
0.26943 0.0164 0.0132
0.26953 0.0206 0.0176
0.26963 0.0176 0.0132
0.26973 0.0185 0.0152
0.26983 0.0182 0.0141
0.26993 0.0153 0.0117
0.27003 0.0176 0.0143
0.27013 0.0185 0.0179
0.27023 0.0158 0.0114
0.27033 0.0170 0.0135
0.27042 0.0212 0.0194
0.27052 0.0188 0.0146
0.27062 0.0173 0.0135
0.27072 0.0150 0.0111
0.27082 0.0221 0.0182
0.27092 0.0182 0.0147
0.27102 0.0161 0.0132
0.27112 0.0170 0.0129
0.27122 0.0206 0.0164
0.27132 0.0164 0.0138
0.27142 0.0200 0.0173
0.27152 0.0188 0.0164
0.27162 0.0221 0.0173
0.27172 0.0191 0.0147
0.27182 0.0191 0.0155
0.27192 0.0206 0.0167
0.27202 0.0153 0.0123
0.27212 0.0164 0.0126
0.27222 0.0138 0.0105
0.27232 0.0203 0.0173
0.27242 0.0149 0.0111
0.27252 0.0156 0.0111
0.27262 0.0167 0.0138
0.27272 0.0173 0.0146
0.27282 0.0200 0.0182
0.27292 0.0194 0.0155
0.27302 0.0182 0.0158
0.27312 0.0182 0.0120
0.27322 0.0185 0.0146
0.27332 0.0164 0.0138
0.27342 0.0179 0.0138
0.27351 0.0176 0.0135
0.27361 0.0203 0.0161
0.27371 0.0227 0.0203
0.27381 0.0194 0.0161
0.27391 0.0197 0.0167
0.27401 0.0182 0.0141
0.27411 0.0221 0.0194
0.27421 0.0185 0.0149
0.27431 0.0194 0.0167
0.27441 0.0173 0.0132
0.27451 0.0173 0.0123
0.27461 0.0185 0.0150
0.27471 0.0173 0.0143
0.27481 0.0191 0.0161
0.27491 0.0221 0.0182
0.27501 0.0230 0.0200
0.27511 0.0173 0.0144
0.27521 0.0218 0.0191
0.27531 0.0176 0.0132
0.27541 0.0197 0.0147
0.27551 0.0185 0.0146
0.27561 0.0170 0.0147
0.27571 0.0161 0.0123
0.27581 0.0173 0.0132
0.27591 0.0164 0.0120
0.27601 0.0170 0.0126
0.27611 0.0200 0.0173
0.27621 0.0156 0.0111
0.27631 0.0227 0.0203
0.27641 0.0150 0.0111
0.27651 0.0155 0.0126
0.27660 0.0170 0.0138
0.27670 0.0197 0.0153
0.27680 0.0182 0.0149
0.27690 0.0221 0.0194
0.27700 0.0173 0.0132
0.27710 0.0170 0.0129
0.27720 0.0191 0.0150
0.27730 0.0194 0.0155
0.27740 0.0167 0.0141
0.27750 0.0161 0.0132
0.27760 0.0188 0.0146
0.27770 0.0173 0.0129
0.27780 0.0161 0.0114
0.27790 0.0191 0.0158
0.27800 0.0156 0.0120
0.27810 0.0248 0.0224
0.27820 0.0152 0.0102
0.27830 0.0185 0.0161
0.27840 0.0161 0.0117
0.27850 0.0170 0.0132
0.27860 0.0164 0.0135
0.27870 0.0155 0.0117
0.27880 0.0179 0.0138
0.27890 0.0188 0.0141
0.27900 0.0173 0.0143
0.27910 0.0173 0.0141
0.27920 0.0173 0.0120
0.27930 0.0158 0.0123
0.27940 0.0197 0.0155
0.27950 0.0176 0.0143
0.27960 0.0161 0.0111
0.27969 0.0173 0.0132
0.27979 0.0179 0.0126
0.27989 0.0182 0.0126
0.27999 0.0194 0.0164
0.28009 0.0164 0.0126
0.28019 0.0182 0.0152
0.28029 0.0185 0.0132
0.28039 0.0176 0.0132
0.28049 0.0206 0.0185
0.28059 0.0156 0.0111
0.28069 0.0194 0.0161
0.28079 0.0170 0.0138
0.28089 0.0251 0.0203
0.28099 0.0173 0.0132
0.28109 0.0215 0.0182
0.28119 0.0248 0.0227
0.28129 0.0206 0.0149
0.28139 0.0179 0.0132
0.28149 0.0188 0.0143
0.28159 0.0194 0.0149
0.28169 0.0203 0.0167
0.28179 0.0179 0.0143
0.28189 0.0218 0.0176
0.28199 0.0173 0.0126
0.28209 0.0176 0.0152
0.28219 0.0164 0.0126
0.28229 0.0179 0.0132
0.28239 0.0164 0.0132
0.28249 0.0156 0.0117
0.28259 0.0191 0.0155
0.28269 0.0206 0.0182
0.28278 0.0188 0.0152
0.28288 0.0197 0.0146
0.28298 0.0215 0.0170
0.28308 0.0164 0.0114
0.28318 0.0170 0.0114
0.28328 0.0206 0.0179
0.28338 0.0191 0.0141
0.28348 0.0203 0.0156
0.28358 0.0200 0.0152
0.28368 0.0161 0.0123
0.28378 0.0251 0.0221
0.28388 0.0155 0.0138
0.28398 0.0167 0.0132
0.28408 0.0155 0.0111
0.28418 0.0179 0.0138
0.28428 0.0191 0.0135
0.28438 0.0155 0.0111
0.28448 0.0179 0.0123
0.28458 0.0215 0.0170
0.28468 0.0218 0.0188
0.28478 0.0203 0.0167
0.28488 0.0257 0.0218
0.28498 0.0278 0.0281
0.28508 0.0203 0.0158
0.28518 0.0218 0.0197
0.28528 0.0212 0.0150
0.28538 0.0170 0.0123
0.28548 0.0185 0.0132
0.28558 0.0212 0.0167
0.28568 0.0230 0.0182
0.28578 0.0206 0.0161
0.28587 0.0206 0.0150
0.28597 0.0227 0.0209
0.28607 0.0197 0.0141
0.28617 0.0170 0.0132
0.28627 0.0173 0.0138
0.28637 0.0206 0.0156
0.28647 0.0230 0.0206
0.28657 0.0176 0.0143
0.28667 0.0188 0.0141
0.28677 0.0203 0.0161
0.28687 0.0188 0.0153
0.28697 0.0176 0.0141
0.28707 0.0176 0.0129
0.28717 0.0209 0.0176
0.28727 0.0179 0.0135
0.28737 0.0197 0.0153
0.28747 0.0215 0.0167
0.28757 0.0197 0.0155
0.28767 0.0188 0.0144
0.28777 0.0200 0.0170
0.28787 0.0173 0.0123
0.28797 0.0215 0.0150
0.28807 0.0206 0.0179
0.28817 0.0227 0.0176
0.28827 0.0203 0.0185
0.28837 0.0179 0.0138
0.28847 0.0188 0.0138
0.28857 0.0179 0.0135
0.28867 0.0188 0.0123
0.28877 0.0236 0.0191
0.28887 0.0167 0.0111
0.28896 0.0257 0.0194
0.28906 0.0191 0.0164
0.28916 0.0170 0.0117
0.28926 0.0191 0.0138
0.28936 0.0179 0.0126
0.28946 0.0173 0.0138
0.28956 0.0215 0.0182
0.28966 0.0173 0.0126
0.28976 0.0206 0.0141
0.28986 0.0194 0.0143
0.28996 0.0167 0.0141
0.29006 0.0161 0.0123
0.29016 0.0197 0.0149
0.29026 0.0147 0.0117
0.29036 0.0182 0.0138
0.29046 0.0239 0.0185
0.29056 0.0224 0.0182
0.29066 0.0212 0.0152
0.29076 0.0224 0.0197
0.29086 0.0173 0.0123
0.29096 0.0188 0.0141
0.29106 0.0224 0.0191
0.29116 0.0206 0.0176
0.29126 0.0212 0.0182
0.29136 0.0191 0.0129
0.29146 0.0182 0.0141
0.29156 0.0248 0.0221
0.29166 0.0239 0.0197
0.29176 0.0188 0.0173
0.29186 0.0200 0.0147
0.29196 0.0164 0.0111
0.29205 0.0161 0.0117
0.29215 0.0209 0.0167
0.29225 0.0188 0.0141
0.29235 0.0179 0.0138
0.29245 0.0212 0.0155
0.29255 0.0215 0.0182
0.29265 0.0182 0.0132
0.29275 0.0188 0.0141
0.29285 0.0242 0.0191
0.29295 0.0200 0.0150
0.29305 0.0176 0.0126
0.29315 0.0188 0.0147
0.29325 0.0176 0.0132
0.29335 0.0284 0.0257
0.29345 0.0179 0.0141
0.29355 0.0179 0.0123
0.29365 0.0179 0.0132
0.29375 0.0233 0.0176
0.29385 0.0191 0.0141
0.29395 0.0197 0.0164
0.29405 0.0197 0.0146
0.29415 0.0197 0.0170
0.29425 0.0224 0.0176
0.29435 0.0212 0.0167
0.29445 0.0209 0.0167
0.29455 0.0203 0.0152
0.29465 0.0206 0.0149
0.29475 0.0206 0.0153
0.29485 0.0194 0.0126
0.29495 0.0179 0.0123
0.29505 0.0212 0.0153
0.29514 0.0182 0.0126
0.29524 0.0203 0.0147
0.29534 0.0191 0.0141
0.29544 0.0170 0.0129
0.29554 0.0224 0.0170
0.29564 0.0209 0.0167
0.29574 0.0176 0.0120
0.29584 0.0242 0.0194
0.29594 0.0227 0.0170
0.29604 0.0194 0.0167
0.29614 0.0206 0.0152
0.29624 0.0275 0.0248
0.29634 0.0167 0.0120
0.29644 0.0203 0.0161
0.29654 0.0206 0.0138
0.29664 0.0209 0.0176
0.29674 0.0194 0.0152
0.29684 0.0209 0.0147
0.29694 0.0245 0.0197
0.29704 0.0200 0.0141
0.29714 0.0215 0.0173
0.29724 0.0212 0.0197
0.29734 0.0200 0.0156
0.29744 0.0233 0.0191
0.29754 0.0215 0.0152
0.29764 0.0197 0.0141
0.29774 0.0221 0.0173
0.29784 0.0188 0.0153
0.29794 0.0185 0.0141
0.29804 0.0206 0.0170
0.29814 0.0215 0.0158
0.29823 0.0206 0.0149
0.29833 0.0203 0.0152
0.29843 0.0230 0.0161
0.29853 0.0173 0.0143
0.29863 0.0446 0.0455
0.29873 0.0287 0.0251
0.29883 0.0173 0.0123
0.29893 0.0179 0.0123
0.29903 0.0263 0.0206
0.29913 0.0203 0.0153
0.29923 0.0230 0.0185
0.29933 0.0215 0.0173
0.29943 0.0215 0.0132
0.29953 0.0275 0.0242
0.29963 0.0185 0.0135
0.29973 0.0182 0.0138
0.29983 0.0191 0.0141
0.29993 0.0203 0.0164
0.30003 0.0233 0.0161
0.30013 0.0215 0.0155
0.30023 0.0233 0.0191
0.30033 0.0212 0.0158
0.30043 0.0224 0.0170
0.30053 0.0197 0.0167
0.30063 0.0182 0.0141
0.30073 0.0248 0.0209
0.30083 0.0200 0.0132
0.30093 0.0194 0.0132
0.30103 0.0182 0.0150
0.30113 0.0200 0.0146
0.30123 0.0203 0.0147
0.30132 0.0218 0.0164
0.30142 0.0257 0.0221
0.30152 0.0188 0.0123
0.30162 0.0260 0.0191
0.30172 0.0314 0.0293
0.30182 0.0275 0.0236
0.30192 0.0164 0.0117
0.30202 0.0233 0.0153
0.30212 0.0233 0.0161
0.30222 0.0194 0.0141
0.30232 0.0245 0.0212
0.30242 0.0215 0.0143
0.30252 0.0257 0.0227
0.30262 0.0215 0.0161
0.30272 0.0203 0.0132
0.30282 0.0475 0.0484
0.30292 0.0550 0.0571
0.30302 0.0413 0.0407
0.30312 0.0230 0.0170
0.30322 0.0227 0.0176
0.30332 0.0215 0.0173
0.30342 0.0203 0.0126
0.30352 0.0230 0.0176
0.30362 0.0209 0.0147
0.30372 0.0233 0.0161
0.30382 0.0203 0.0152
0.30392 0.0206 0.0167
0.30402 0.0200 0.0146
0.30412 0.0242 0.0170
0.30422 0.0317 0.0305
0.30432 0.0191 0.0152
0.30441 0.0185 0.0132
0.30451 0.0224 0.0191
0.30461 0.0230 0.0176
0.30471 0.0236 0.0191
0.30481 0.0194 0.0138
0.30491 0.0236 0.0170
0.30501 0.0206 0.0146
0.30511 0.0290 0.0254
0.30521 0.0233 0.0176
0.30531 0.0221 0.0176
0.30541 0.0245 0.0203
0.30551 0.0194 0.0132
0.30561 0.0224 0.0170
0.30571 0.0257 0.0188
0.30581 0.0188 0.0146
0.30591 0.0218 0.0155
0.30601 0.0230 0.0164
0.30611 0.0215 0.0141
0.30621 0.0188 0.0120
0.30631 0.0251 0.0230
0.30641 0.0215 0.0149
0.30651 0.0239 0.0161
0.30661 0.0218 0.0158
0.30671 0.0206 0.0161
0.30681 0.0272 0.0212
0.30691 0.0266 0.0236
0.30701 0.0188 0.0132
0.30711 0.0227 0.0188
0.30721 0.0215 0.0152
0.30731 0.0221 0.0176
0.30741 0.0230 0.0170
0.30750 0.0245 0.0182
0.30760 0.0206 0.0143
0.30770 0.0203 0.0149
0.30780 0.0191 0.0129
0.30790 0.0281 0.0215
0.30800 0.0218 0.0182
0.30810 0.0230 0.0153
0.30820 0.0239 0.0191
0.30830 0.0251 0.0188
0.30840 0.0248 0.0191
0.30850 0.0188 0.0120
0.30860 0.0191 0.0138
0.30870 0.0209 0.0138
0.30880 0.0212 0.0156
0.30890 0.0311 0.0248
0.30900 0.0275 0.0218
0.30910 0.0230 0.0176
0.30920 0.0182 0.0123
0.30930 0.0239 0.0164
0.30940 0.0260 0.0203
0.30950 0.0254 0.0191
0.30960 0.0200 0.0144
0.30970 0.0251 0.0191
0.30980 0.0254 0.0206
0.30990 0.0200 0.0153
0.31000 0.0173 0.0120
0.31010 0.0254 0.0173
0.31020 0.0209 0.0138
0.31030 0.0221 0.0161
0.31040 0.0200 0.0135
0.31050 0.0248 0.0173
0.31059 0.0224 0.0182
0.31069 0.0335 0.0317
0.31079 0.0221 0.0161
0.31089 0.0227 0.0161
0.31099 0.0221 0.0152
0.31109 0.0269 0.0224
0.31119 0.0248 0.0197
0.31129 0.0248 0.0161
0.31139 0.0242 0.0197
0.31149 0.0191 0.0126
0.31159 0.0236 0.0176
0.31169 0.0233 0.0176
0.31179 0.0251 0.0176
0.31189 0.0215 0.0158
0.31199 0.0212 0.0141
0.31209 0.0191 0.0141
0.31219 0.0284 0.0224
0.31229 0.0248 0.0191
0.31239 0.0248 0.0173
0.31249 0.0266 0.0182
0.31259 0.0269 0.0230
0.31269 0.0269 0.0197
0.31279 0.0227 0.0173
0.31289 0.0191 0.0146
0.31299 0.0269 0.0191
0.31309 0.0212 0.0132
0.31319 0.0239 0.0170
0.31329 0.0233 0.0173
0.31339 0.0257 0.0182
0.31349 0.0215 0.0167
0.31359 0.0209 0.0147
0.31368 0.0368 0.0353
0.31378 0.0227 0.0161
0.31388 0.0212 0.0161
0.31398 0.0317 0.0275
0.31408 0.0284 0.0245
0.31418 0.0197 0.0132
0.31428 0.0227 0.0182
0.31438 0.0215 0.0138
0.31448 0.0245 0.0191
0.31458 0.0215 0.0141
0.31468 0.0245 0.0158
0.31478 0.0248 0.0185
0.31488 0.0284 0.0233
0.31498 0.0263 0.0182
0.31508 0.0269 0.0212
0.31518 0.0203 0.0132
0.31528 0.0254 0.0176
0.31538 0.0272 0.0197
0.31548 0.0248 0.0176
0.31558 0.0236 0.0167
0.31568 0.0206 0.0144
0.31578 0.0323 0.0281
0.31588 0.0293 0.0233
0.31598 0.0233 0.0176
0.31608 0.0233 0.0203
0.31618 0.0233 0.0167
0.31628 0.0272 0.0182
0.31638 0.0215 0.0146
0.31648 0.0209 0.0147
0.31658 0.0266 0.0170
0.31668 0.0239 0.0182
0.31677 0.0257 0.0188
0.31687 0.0356 0.0272
0.31697 0.0224 0.0147
0.31707 0.0275 0.0206
0.31717 0.0263 0.0212
0.31727 0.0218 0.0138
0.31737 0.0224 0.0167
0.31747 0.0245 0.0156
0.31757 0.0215 0.0138
0.31767 0.0209 0.0132
0.31777 0.0224 0.0176
0.31787 0.0215 0.0138
0.31797 0.0227 0.0161
0.31807 0.0191 0.0126
0.31817 0.0230 0.0146
0.31827 0.0218 0.0141
0.31837 0.0266 0.0203
0.31847 0.0233 0.0147
0.31857 0.0203 0.0132
0.31867 0.0302 0.0242
0.31877 0.0269 0.0182
0.31887 0.0257 0.0197
0.31897 0.0221 0.0161
0.31907 0.0320 0.0236
0.31917 0.0230 0.0164
0.31927 0.0242 0.0176
0.31937 0.0317 0.0272
0.31947 0.0362 0.0329
0.31957 0.0248 0.0161
0.31967 0.0236 0.0182
0.31977 0.0212 0.0155
0.31986 0.0278 0.0212
0.31996 0.0263 0.0188
0.32006 0.0266 0.0191
0.32016 0.0254 0.0176
0.32026 0.0296 0.0212
0.32036 0.0218 0.0144
0.32046 0.0257 0.0185
0.32056 0.0221 0.0144
0.32066 0.0227 0.0141
0.32076 0.0173 0.0117
0.32086 0.0272 0.0176
0.32096 0.0278 0.0221
0.32106 0.0290 0.0218
0.32116 0.0221 0.0147
0.32126 0.0320 0.0263
0.32136 0.0260 0.0188
0.32146 0.0359 0.0308
0.32156 0.0227 0.0155
0.32166 0.0230 0.0161
0.32176 0.0284 0.0209
0.32186 0.0272 0.0215
0.32196 0.0209 0.0138
0.32206 0.0239 0.0176
0.32216 0.0353 0.0308
0.32226 0.0293 0.0245
0.32236 0.0269 0.0191
0.32246 0.0284 0.0191
0.32256 0.0227 0.0152
0.32266 0.0260 0.0167
0.32276 0.0266 0.0185
0.32286 0.0242 0.0152
0.32295 0.0284 0.0203
0.32305 0.0233 0.0155
0.32315 0.0248 0.0185
0.32325 0.0221 0.0158
0.32335 0.0257 0.0182
0.32345 0.0227 0.0161
0.32355 0.0350 0.0284
0.32365 0.0251 0.0164
0.32375 0.0239 0.0161
0.32385 0.0227 0.0164
0.32395 0.0326 0.0242
0.32405 0.0404 0.0287
0.32415 0.0293 0.0227
0.32425 0.0224 0.0161
0.32435 0.0239 0.0146
0.32445 0.0269 0.0167
0.32455 0.0227 0.0167
0.32465 0.0287 0.0212
0.32475 0.0221 0.0141
0.32485 0.0329 0.0278
0.32495 0.0284 0.0203
0.32505 0.0284 0.0227
0.32515 0.0233 0.0161
0.32525 0.0335 0.0272
0.32535 0.0308 0.0203
0.32545 0.0266 0.0188
0.32555 0.0278 0.0200
0.32565 0.0248 0.0158
0.32575 0.0233 0.0135
0.32585 0.0293 0.0224
0.32595 0.0230 0.0141
0.32604 0.0239 0.0182
0.32614 0.0499 0.0434
0.32624 0.0257 0.0182
0.32634 0.0266 0.0188
0.32644 0.0380 0.0329
0.32654 0.0335 0.0299
0.32664 0.0242 0.0170
0.32674 0.0350 0.0302
0.32684 0.0320 0.0284
0.32694 0.0251 0.0173
0.32704 0.0302 0.0230
0.32714 0.0353 0.0269
0.32724 0.0257 0.0173
0.32734 0.0290 0.0212
0.32744 0.0338 0.0242
0.32754 0.0242 0.0167
0.32764 0.0281 0.0215
0.32774 0.0284 0.0176
0.32784 0.0269 0.0233
0.32794 0.0263 0.0161
0.32804 0.0293 0.0239
0.32814 0.0266 0.0191
0.32824 0.0302 0.0221
0.32834 0.0353 0.0248
0.32844 0.0230 0.0161
0.32854 0.0236 0.0152
0.32864 0.0410 0.0344
0.32874 0.0344 0.0320
0.32884 0.0302 0.0230
0.32894 0.0290 0.0212
0.32904 0.0332 0.0245
0.32913 0.0317 0.0227
0.32923 0.0254 0.0150
0.32933 0.0287 0.0212
0.32943 0.0251 0.0179
0.32953 0.0296 0.0197
0.32963 0.0284 0.0194
0.32973 0.0269 0.0188
0.32983 0.0281 0.0221
0.32993 0.0344 0.0284
0.33003 0.0269 0.0188
0.33013 0.0347 0.0281
0.33023 0.0496 0.0458
0.33033 0.0574 0.0538
0.33043 0.0374 0.0329
0.33053 0.0290 0.0182
0.33063 0.0275 0.0209
0.33073 0.0287 0.0197
0.33083 0.0314 0.0236
0.33093 0.0275 0.0182
0.33103 0.0275 0.0185
0.33113 0.0287 0.0209
0.33123 0.0284 0.0191
0.33133 0.0284 0.0188
0.33143 0.0290 0.0191
0.33153 0.0317 0.0236
